index,objectid,site_id,name,active_flag,address_street,address_city,address_state,address_zip,city,county,cong_district,senate_district,house_district,huc8,watershed_name,site_url,activity,activity_list,mpca_id,mpca_id_list,program_code_list,program_name,program_name_list,industrial_classification,ic_flag,latitude,longitude,coord_collect_method_code,coord_collect_method_name,shape,geometry
70175,70149,195187,Commons at Penn,Y,2201 Golden Valley Rd ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/195187,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0019737,LS0019737,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9987104,-93.3082694,A1,Address Matching House Number,0101000020E6100000E2D693AFBA5357C069160DBED57F4640,POINT (475703.20002525015 4982853.181434333)
167785,167784,207713,1625 W Broadway,Y,1625 W Broadway Ave ,Minneapolis,MN,55411-2475,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/207713,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0002566; LS0021554; TS0131046,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.9992049,-93.30136266,DM,Digitized - MPCA internal map,0101000020E6100000E03B9C86495357C061C037F2E57F4640,POINT (476247.77306250273 4982906.065493837)
123918,123896,83969,O'Reilly Automotive 3250/1821,Y,1625 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/83969,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNS000106310,MNS000106310,HW,Hazardous Waste,Hazardous Waste,Automotive Parts and Accessories Stores ,N,44.9992569,-93.3012336,DM,Digitized - MPCA internal map,0101000020E6100000351D4B69475357C0B3E66CA6E77F4640,POINT (476257.9666052816 4982911.804191866)
104206,104185,50669,Former Office Building West Broadway,N,1415 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/50669,Hazardous Waste,Hazardous Waste,MNS000137042,MNS000137042,HW,Hazardous Waste,Hazardous Waste,Residential Property Managers ,N,44.9992926,-93.2987095,DM,Digitized - MPCA internal map,0101000020E61000004A60730E1E5357C04111E6D1E87F4640,POINT (476456.92130188126 4982915.033237231)
153062,153027,59684,J & P Auto,N,1525 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/59684,Hazardous Waste,Hazardous Waste,MNR000106534,MNR000106534,HW,Hazardous Waste,Hazardous Waste,General Automotive Repair ,N,44.9993762,-93.3001403,DM,Digitized - MPCA internal map,0101000020E61000008B2DA97F355357C04CB32F8FEB7F4640,POINT (476344.1855639894 4982924.737011187)
114408,114393,110678,Benson Metal Site,N,1517 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/110678,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0010746; TS0020190,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.999404,-93.2998081,DM,Digitized - MPCA internal map,0101000020E6100000DC24500E305357C0ECBE6378EC7F4640,POINT (476370.3797078076 4982927.728268451)
53882,53833,32571,Benson Metals,Y,1517 W Broadway Ave ,Minneapolis,MN,55411-2407,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/32571,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MND030018279,MND030018279,HW,Hazardous Waste,Hazardous Waste,Ornamental and Architectural Metal Work Manufacturing ,N,44.9994099,-93.2998081,DM,Digitized - MPCA internal map,0101000020E6100000DC24500E305357C03AE6E1A9EC7F4640,POINT (476370.38213693036 4982928.383683167)
99783,99758,19843,Minnesota Battery & Radiator,N,1408 W Broadway Ave ,Minneapolis,MN,55411-2537,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/19843,Hazardous Waste,Hazardous Waste,MND985670199,MND985670199,HW,Hazardous Waste,Hazardous Waste,,N,44.9996451,-93.2984458,DM,Digitized - MPCA internal map,0101000020E61000003AA869BC195357C0A70DE25EF47F4640,POINT (476477.84960191423 4982954.114874392)
85265,85250,114916,Chois Auto Service,Y,1410 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/114916,Multiple Activities,"Aboveground Tanks; Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup; Brownfields, Voluntary Investigation and Cleanup; Petroleum Remediation, Leak Site",Multiple IDs,BF0000349; LS0018484; TS0055340,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.99967415,-93.29860862,DM,Digitized - MPCA internal map,0101000020E6100000094D54671C5357C00B749252F57F4640,POINT (476465.0287421916 4982957.389256266)
63606,63597,34033,Chois Auto Service,Y,1410 W Broadway Ave ,Minneapolis,MN,55411-2537,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/34033,Hazardous Waste,Hazardous Waste,MND981802218,MND981802218,HW,Hazardous Waste,Hazardous Waste,,N,44.9997118,-93.2985523,DM,Digitized - MPCA internal map,0101000020E610000051291B7B1B5357C07036678EF67F4640,POINT (476469.48307665985 4982961.555327741)
144324,144280,20864,Repairable Place,N,1407 W Broadway Ave ,Minneapolis,MN,55411-2536,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/20864,Hazardous Waste,Hazardous Waste,MND982064958,MND982064958,HW,Hazardous Waste,Hazardous Waste,,N,44.9992689,-93.2981841,DM,Digitized - MPCA internal map,0101000020E6100000FB6BC372155357C077B4160BE87F4640,POINT (476498.32161972753 4982912.247888)
127237,127212,197351,Old Broadway Theater,Y,1014 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/197351,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0006677,LS0006677,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9993316,-93.2928645,A1,Address Matching House Number,0101000020E6100000336ABE4ABE5257C0FFED0D19EA7F4640,POINT (476917.617580171 4982917.683311427)
136043,136013,20098,University of Minnesota Physicians - Broadway,Y,1020 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/20098,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNR000011601,MNR000011601,HW,Hazardous Waste,Hazardous Waste,Offices of Physicians (except Mental Health Specialists) ,N,44.9993336,-93.2929633,A1,Address Matching House Number,0101000020E6100000681B24E9BF5257C0A0E5D429EA7F4640,POINT (476909.83135121176 4982917.933646731)
105367,105350,17360,Dollar Tree 5145,Y,906 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/17360,Hazardous Waste,Hazardous Waste,MNR000056580,MNR000056580,HW,Hazardous Waste,Hazardous Waste,All Other General Merchandise Stores,N,44.9993648,-93.2913005,A1,Address Matching House Number,0101000020E6100000BE33DAAAA45257C005638E2FEB7F4640,POINT (477040.89928971604 4982920.926887336)
21570,21533,114655,Broadway One Stop,Y,1120 W Broadway Ave ,Minneapolis,MN,55411-2506,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/114655,Multiple Activities,"Brownfields, Petroleum Brownfield; Hazardous Waste; Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,BF0000094; LS0000421; LS0020500; MNS000136945; TS0003169,HW; SR; TL,Multiple Programs,Hazardous Waste; Investigation and Cleanup; Tanks,Remediation Services ,N,44.9993661,-93.29513193,DM,Digitized - MPCA internal map,0101000020E6100000BED60871E35257C0941D763AEB7F4640,POINT (476738.92150576966 4982922.164495265)
37560,37521,57230,Auto Max,Y,902 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/57230,Hazardous Waste,Hazardous Waste,MNR000102962,MNR000102962,HW,Hazardous Waste,Hazardous Waste,General Automotive Repair ,N,44.9993776,-93.2912467,A1,Address Matching House Number,0101000020E610000059E432C9A35257C0702DEE9AEB7F4640,POINT (477045.14471498004 4982922.333555183)
6934,6894,236495,Juxtaposition Arts Campus Expansion,Y,1110 West Broadway 2015 Emerson Avenue North,Minneapolis,MN,55441,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/236495,"Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup","Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup",BF0001649,BF0001649,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.999378,-93.294793,DP,Digitized - MPCA online map,0101000020E6100000BE8575E3DD5257C0C32B499EEB7F4640,POINT (476765.6394584131 4982923.389153175)
70338,70310,247573,1200 Building,Y,1200 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/247573,"Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup","Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup",BF0001867,BF0001867,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.999376,-93.295968,DM,Digitized - MPCA internal map,0101000020E6100000672AC423F15257C02234828DEB7F4640,POINT (476673.0297673559 4982923.504706702)
154842,154811,114428,American Furniture,N,800 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/114428,Multiple Activities,"Aboveground Tanks; Brownfields, Petroleum Brownfield; Brownfields, Voluntary Investigation and Cleanup; Hazardous Waste, Very small quantity generator; Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0016623; MND022927016; PB4834; TS0015504; VP22610; VP22611; VP22612,HW; SR; TL,Multiple Programs,Hazardous Waste; Investigation and Cleanup; Tanks,Commercial and Institutional Building Construction ; Offices of Physicians (except Mental Health Specialists) ,N,44.99941389,-93.28995556,I2,Digitized-DOQ,0101000020E610000093DFC3A18E5257C0EC5B5ACBEC7F4640,POINT (477146.92174335115 4982925.999803304)
85799,85778,233613,Tax forfeited illegal dumping,Y,1314 Broadway Ave ,Minneapolis,MN,55411-2535,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/233613,Hazardous Waste,Hazardous Waste,MNS000336144,MNS000336144,HW,Hazardous Waste,Hazardous Waste,General Automotive Repair ,N,44.99941987,-93.29795473,A1,Address Matching House Number,0101000020E61000007742B7B0115357C0B04F84FDEC7F4640,POINT (476516.4614687236 4982928.952200863)
71821,71787,14397,Economy Truck & Auto Parts Co,N,2014 Emerson Ave N ,Minneapolis,MN,55411-2508,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/14397,Hazardous Waste,Hazardous Waste,MND068156553,MND068156553,HW,Hazardous Waste,Hazardous Waste,,N,44.9994435,-93.294029,A1,Address Matching House Number,0101000020E6100000D6C4025FD15257C09259BDC3ED7F4640,POINT (476825.8813823208 4982930.446492455)
125985,125958,214174,"Urban Homeworks, Inc.",Y,2015 Emerson Ave N ,Minneapolis,MN,55411-2507,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/214174,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNS000306984,MNS000306984,HW,Hazardous Waste,Hazardous Waste,Residential Building Construction; Painting and Wall Covering Contractors,N,44.999627,-93.294403,DP,Digitized - MPCA online map,0101000020E61000000936AE7FD75257C06B990CC7F37F4640,POINT (476796.4783989985 4982950.938074963)
57184,57141,109257,Mpls Public Schools- Broadway School,Y,1250 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/109257,Underground Tanks,Underground Tanks,TS0020042,TS0020042,TL,Tanks,Tanks,,N,44.9997679,-93.2964779,DM,Digitized - MPCA internal map,0101000020E6100000271F717EF95257C0990B0165F87F4640,POINT (476633.00101857906 4982967.186773424)
44957,44919,135232,Mpls Public School Educational Center,N,1250 West Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/135232,Construction Stormwater,Construction Stormwater,C00031259,C00031259,ST,Stormwater,Stormwater,,N,45.00034,-93.2965,DP,Digitized - MPCA online map,0101000020E6100000E5D022DBF95257C0B97020240B804640,POINT (476631.49194906594 4983030.7462369185)
132609,132583,125184,Saint Anthony Parkway Bicycle Trail,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/125184,Construction Stormwater,Construction Stormwater,C00023003,C00023003,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
11174,11134,20877,Minneapolis Schools Bethune,Y,919 Bethune Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/20877,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNR000022590,MNR000022590,HW,Hazardous Waste,Hazardous Waste,Educational Services,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
53966,53917,48911,East river Pkwy Trail & Walk - Mpls,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/48911,Construction Stormwater,Construction Stormwater,C00026146,C00026146,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
29937,29903,144890,Courage Kenny Rehab Institute - Heritage Park,Y,1015 4th Ave N Ste 102 ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/144890,Hazardous Waste,Hazardous Waste,MNS000203307,MNS000203307,HW,Hazardous Waste,Hazardous Waste,Offices of Physicians,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
17150,17113,84027,Heritage Park North ROW,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/84027,Construction Stormwater,Construction Stormwater,C00011986,C00011986,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
57119,57074,99708,CSAH 153,Y,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/99708,Construction Stormwater,Construction Stormwater,C00018000,C00018000,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
159882,159860,33679,Clark Station # 279,Y,1807 W Broadway Ave ,Minneapolis,MN,55411-2452,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/33679,"Hazardous Waste, Minimal quantity generator","Hazardous Waste, Minimal quantity generator",MN0000341248,MN0000341248,HW,Hazardous Waste,Hazardous Waste,,N,44.9997199,-93.3033817,DM,Digitized - MPCA internal map,0101000020E61000001DED139B6A5357C088D459D2F67F4640,POINT (476088.8543465731 4982963.869484391)
128255,128234,105007,Clark Service Station #279,N,1807 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/105007,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0000351; TS0002869,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.9997216,-93.3033897,DM,Digitized - MPCA internal map,0101000020E61000005EDCA1BC6A5357C06A8D9CE0F67F4640,POINT (476088.22453004285 4982964.060694436)
169549,169543,16960,Broadway Coin Up,N,1502 Broadway Ave W ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/16960,Hazardous Waste,Hazardous Waste,MND112868567,MND112868567,HW,Hazardous Waste,Hazardous Waste,Coin-Operated Laundries and Drycleaners ,N,44.9997356,-93.2990541,DM,Digitized - MPCA internal map,0101000020E610000006CFCEB3235357C0CF520D56F77F4640,POINT (476429.94317812845 4982964.345106393)
61768,61721,186251,West Broadway Redevelopment,Y,NW Quad of W Broadway and Irvining ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/186251,Multiple Activities,"Brownfields, Petroleum Brownfield; Brownfields, Voluntary Investigation and Cleanup",Multiple IDs,PB4022; VP27740,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9997382,-93.2990495,DM,Digitized - MPCA internal map,0101000020E6100000A69883A0235357C0EDC7DC6BF77F4640,POINT (476430.3067975506 4982964.632594635)
79592,79577,114504,One Stop Station Inc,Y,1604 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/114504,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0006356; TS0003140,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,44.9997318,-93.3014949,DM,Digitized - MPCA internal map,0101000020E61000004ADA43B14B5357C0B7E22C36F77F4640,POINT (476237.5685446521 4982964.636149452)
40126,40085,32248,Long Moune Auto Sales Inc,Y,1821 Broadway Ave W ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/32248,"Hazardous Waste, Minimal quantity generator","Hazardous Waste, Minimal quantity generator",MND022873608,MND022873608,HW,Hazardous Waste,Hazardous Waste,New Car Dealers ,N,44.9997423,-93.3039371,DM,Digitized - MPCA internal map,0101000020E6100000A12298B4735357C0C376418EF77F4640,POINT (476045.0895123083 4982966.521949157)
125445,125423,105982,Broadway Food & Gas,Y,1905 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/105982,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0006408; LS0013185; TS0002262,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,45.0000395,-93.3046417,DM,Digitized - MPCA internal map,0101000020E6100000DD9FE63F7F5357C0A69A594B01804640,POINT (475989.68037121574 4982999.745716786)
16469,16431,222671,Erickson Service Station,Y,1808 W Broadway Ave ,Minneapolis,MN,55411-2453,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/222671,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0020631,LS0020631,SR,Investigation and Cleanup,Investigation and Cleanup,,N,45.00012327,-93.30379391,DM,Digitized - MPCA internal map,0101000020E6100000220B035C715357C02E4F100A04804640,POINT (476056.5339749146 4983008.800546677)
1356,1332,222621,West Broadway Curve Redevelopment,Y,West Broadway Avenue ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/222621,"Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup","Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup",BF0000673,BF0000673,SR,Investigation and Cleanup,Investigation and Cleanup,,N,45.000199,-93.303687,DP,Digitized - MPCA online map,0101000020E61000001A4E999B6F5357C0F73E558506804640,POINT (476064.99162948376 4983017.181601997)
123283,123260,247286,West Broadway Curve,Y, ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/247286,Construction Stormwater,Construction Stormwater,C00060126,C00060126,ST,Stormwater,Stormwater,,N,45.000443,-93.304286,DP,Digitized - MPCA online map,0101000020E61000005DA8FC6B795357C08D4127840E804640,POINT (476017.88329440355 4983044.464128213)
6410,6373,107436,Unitog Rental Services,Y,2306 Minneapolis Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/107436,Multiple Activities,Aboveground Tanks; Underground Tanks,TS0001107,TS0001107,TL,Tanks,Tanks,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
125286,125264,88127,CP 9753-9772,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/88127,Construction Stormwater,Construction Stormwater,C00012006,C00012006,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
